0,4.4776,0,23.06,39.227,-1.6106,-8.5917,-34.606,-0.98856,-1.9641,2.1232,0,139,1,13.3,0,2.2,0
0,4.5783,0,24.207,41.665,-1.7306,-8.8095,-35.8,-1.0032,-1.9931,2.1546,0,139,1,13.4,0,2.2,0
0,4.681,0,25.436,44.318,-1.8658,-9.0279,-37.056,-1.0183,-2.0232,2.1872,0,139,1,13.5,0,2.2,0
0,4.786,0,26.753,47.22,-2.0185,-9.2462,-38.38,-1.034,-2.0544,2.2211,0,139,1,13.6,0,2.2,0
0,4.8929,0,28.183,50.296,-2.1821,-9.484,-39.781,-1.0508,-2.0876,2.2571,0,139,1,13.7,0,2.2,0
0,5.0021,0,29.695,53.754,-2.3689,-9.7202,-41.255,-1.0677,-2.1211,2.2937,0,139,1,13.8,0,2.2,0
0,5.113,0,31.338,57.399,-2.5683,-9.961,-42.812,-1.0858,-2.1569,2.3327,0,139,1,13.9,0,2.2,0
0,5.2255,0,33.105,61.298,-2.7795,-10.215,-44.454,-1.1048,-2.1944,2.3737,0,139,1,14,0,2.2,0
0,5.3396,0,34.944,65.719,-3.0155,-10.465,-46.172,-1.1236,-2.2316,2.4145,0,139,1,14.1,0,2.2,0
0,5.454,0,36.945,70.132,-3.2427,-10.726,-47.975,-1.144,-2.272,2.4587,0,139,1,14.2,0,2.2,0
0,5.5686,0,38.989,75.046,-3.4803,-10.98,-49.832,-1.164,-2.3113,2.5021,0,139,1,14.3,0,2.2,0
0,5.6817,0,41.069,80.044,-3.6928,-11.243,-51.72,-1.184,-2.3506,2.5456,0,139,1,14.4,0,2.2,0
0,5.7913,0,43.108,84.967,-3.8574,-11.489,-53.577,-1.2032,-2.3882,2.5876,0,139,1,14.5,0,2.2,0
0,5.895,0,44.882,89.677,-3.9376,-11.723,-55.286,-1.2194,-2.4198,2.6236,0,139,1,14.6,0,2.2,0
0,5.9882,0,46.224,93.329,-3.8623,-11.924,-56.69,-1.2317,-2.4431,2.6513,0,139,1,14.7,0,2.2,0
0,6.0663,0,46.877,95.422,-3.5738,-12.08,-57.592,-1.2374,-2.4531,2.6653,0,139,1,14.8,0,2.2,0
0,6.1246,0,46.812,95.322,-3.0301,-12.221,-57.886,-1.2364,-2.4497,2.6652,0,139,1,14.9,0,2.2,0
0,6.1612,0,46.283,93.616,-2.2633,-12.399,-57.664,-1.2303,-2.4364,2.654,0,139,1,15,0,2.2,0
